EAR,MAR,Pitch,label
0.2986115900244842,0.44899081469870705,5.520703915349018,yawn
0.3934940100768326,0.5434660899765853,3.3198949985919186,yawn
0.32150264749455576,0.33402126795617587,-3.4264884642913573,yawn
0.2753980414627629,0.35932185885424706,5.178302630847535,yawn
0.25353698639536265,0.46765098148303624,15.740658416676109,yawn
0.3199458125029839,0.4276627408195079,12.183302176520511,yawn
0.2935104201792996,0.4085581481606136,12.523514818069419,yawn
0.32892962740528836,0.48303294616840775,-2.643496097864518,yawn
0.3188766660113366,0.3451701435135789,-6.3961980402927034,yawn
0.3170933891762966,0.4560220430089743,1.5258846208324979,yawn
0.2652602999935953,0.45260813251727355,1.5073811010817633,yawn
0.24273237149598018,0.49635266495066066,7.937028154934653,yawn
0.2793868524662561,0.5062253815639234,-9.536389524378963,yawn
0.3255301408480395,0.3671842450613173,14.701251850170529,yawn
0.302394184026105,0.32842319470705406,0.8890879807151594,yawn
0.26591127499394085,0.5329692623890522,-0.3173748700706266,yawn
0.3174253663887102,0.4915291232500745,-5.01926713998312,yawn
0.3089201379405135,0.38271472832805603,-9.6631084256133,yawn
0.2624061451481265,0.5507434295619056,8.497455274123617,yawn
0.3091517031591847,0.45283224332894,2.2810061349679063,yawn
0.2976195207913622,0.5668551715846207,-6.815812446929855,yawn
0.2650594941179723,0.4681548046445111,-6.808193159488501,yawn
0.3141459417790003,0.6096300519744411,-0.8849652579453364,yawn
0.30750150550291033,0.5851884018306799,14.47678455665497,yawn
0.35028683512177516,0.42525834235341337,0.042892735098439605,yawn
0.35125009320598577,0.5588768958297611,-9.12659679942102,yawn
0.24687926259762671,0.5073591077502851,0.7090064262547127,yawn
0.26407451112348285,0.5659411493104539,-0.6278393736665233,yawn
0.32031315747810235,0.3882603749640693,-16.8556615746957,yawn
0.3206581626018235,0.508465954185273,1.6126407370599518,yawn
0.3232950232020943,0.5307883267606565,1.252174741204517,yawn
0.45092723848304606,0.30635559334987617,7.253203139997891,yawn
0.31856559005430846,0.35426530009552704,14.9226710976213,yawn
0.3333584194500133,0.2863030922315443,10.540168246194531,yawn
0.3223555078981458,0.4393618963989901,1.229945205330037,yawn
0.31695125347616754,0.5081825687507866,-5.299433116110203,yawn
0.28870056065459754,0.5811781653259159,20.021800718623727,yawn
0.34092038562540666,0.45471683373195326,1.3650600522212903,yawn
0.26881022709889557,0.5814687715004447,1.2454141129303253,yawn
0.2935016523772108,0.3096188730748271,1.5869446267462428,yawn
0.28288089265739935,0.32747431997212484,2.8989835636475583,yawn
0.31237274106610596,0.4507535112267404,0.839900074144046,yawn
